,budget,genres,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
2815,15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",3049,"[{""id"": 630, ""name"": ""dolphin""}, {""id"": 6732, ""name"": ""mascot""}, {""id"": 155790, ""name"": ""private detective""}, {""id"": 208152, ""name"": ""pets""}]",en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",41.249004,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-02-04,107217396,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ace Ventura: Pet Detective,6.4,1648
2816,12000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",860,"[{""id"": 282, ""name"": ""video game""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 4284, ""name"": ""norad""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 156767, ""name"": ""nuclear threat""}]",en,WarGames,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.",23.161754000000002,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Sherwood Productions"", ""id"": 8791}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-06-03,79567667,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,WarGames,7.0,504
2817,12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9281,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 703, ""name"": ""detective""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 8447, ""name"": ""amish""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 208590, ""name"": ""barn raising""}, {""id"": 236294, ""name"": ""lancaster, pa""}]",en,Witness,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",19.195399,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-02-08,68706993,113.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness,7.0,375
2818,12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",75674,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 3588, ""name"": ""navy""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 15038, ""name"": ""secret plot""}, {""id"": 158372, ""name"": ""military life""}, {""id"": 161516, ""name"": ""valor""}, {""id"": 161520, ""name"": ""terrorist plot""}, {""id"": 161521, ""name"": ""navy life""}, {""id"": 161530, ""name"": ""national security""}, {""id"": 161534, ""name"": ""pregnant wife""}, {""id"": 161536, ""name"": ""silver star""}, {""id"": 161538, ""name"": ""counter plot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Act of Valor,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",21.958054999999998,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Bandito Brothers"", ""id"": 8403}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-24,81272766,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Act of Valor,6.3,417
2819,12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",9762,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 2672, ""name"": ""baltimore""}, {""id"": 8734, ""name"": ""art school""}, {""id"": 187056, ""name"": ""woman director""}]",en,Step Up,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",45.477802000000004,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Eketahuna LLC"", ""id"": 74192}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-11,114194847,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Step Up,6.7,1060
2821,12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",184,"[{""id"": 822, ""name"": ""airport""}, {""id"": 1449, ""name"": ""underworld""}, {""id"": 2001, ""name"": ""arms deal""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6149, ""name"": ""police""}, {""id"": 14964, ""name"": ""drug""}]",en,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",40.631671000000004,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-24,39673162,154.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Jackie Brown,7.3,1514
2822,12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",13335,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Harold & Kumar Escape from Guantanamo Bay,"Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security.",26.219597999999998,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-25,43493123,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harold & Kumar Escape from Guantanamo Bay,6.2,497
2823,15000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",76726,"[{""id"": 2350, ""name"": ""seattle""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 10216, ""name"": ""outcast""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33637, ""name"": ""superpower""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 207691, ""name"": ""abuse""}, {""id"": 224279, ""name"": ""bittersweet""}]",en,Chronicle,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",64.504747,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Adam Schroeder Productions"", ""id"": 43394}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-01,145000000,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Chronicle,6.6,1935
2824,12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10269,"[{""id"": 5948, ""name"": ""studies""}, {""id"": 6027, ""name"": ""music""}, {""id"": 18118, ""name"": ""disguise""}, {""id"": 156455, ""name"": ""unhappiness""}, {""id"": 185413, ""name"": ""boys' school""}, {""id"": 187056, ""name"": ""woman director""}]",en,Yentl,A Jewish girl disguises herself as a boy to enter religious training.,3.389249,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Barwood Films"", ""id"": 3645}, {""name"": ""Ladbroke"", ""id"": 8845}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-11-18,30400000,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Yentl,6.2,51
2825,5000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",36819,"[{""id"": 1454, ""name"": ""treasure""}, {""id"": 1969, ""name"": ""map""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4388, ""name"": ""titanic""}, {""id"": 4392, ""name"": ""cage""}, {""id"": 10028, ""name"": ""steampunk""}, {""id"": 10166, ""name"": ""minotaur""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 11728, ""name"": ""burglary""}]",en,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",14.779537,"[{""name"": ""Handmade Films Ltd."", ""id"": 146}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981-07-13,42365581,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Time Bandits,6.6,249
2826,12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",17130,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 515, ""name"": ""women""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1005, ""name"": ""karaoke""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 2032, ""name"": ""pop singer""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 3687, ""name"": ""graduation""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 11511, ""name"": ""unfaithful boyfriend""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14659, ""name"": ""girl""}, {""id"": 15161, ""name"": ""rebellious daughter""}, {""id"": 15291, ""name"": ""on the road""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 33455, ""name"": ""chick flick""}, {""id"": 33922, ""name"": ""pop music""}, {""id"": 33928, ""name"": ""audition""}, {""id"": 173186, ""name"": ""teenage pregnancy""}, {""id"": 181109, ""name"": ""mother daughter estrangement""}, {""id"": 184355, ""name"": ""implied rape""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 191428, ""name"": ""song writing""}]",en,Crossroads,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",6.7033190000000005,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-15,61141030,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Crossroads,4.7,158
2827,12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",57214,"[{""id"": 2016, ""name"": ""vandalism""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 8508, ""name"": ""party""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 160517, ""name"": ""fake documentary""}, {""id"": 171134, ""name"": ""sex doll""}, {""id"": 182145, ""name"": ""lime""}, {""id"": 182147, ""name"": ""underwater photography""}, {""id"": 182148, ""name"": ""bouncy castle""}, {""id"": 182163, ""name"": ""flash grenade""}]",en,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",49.070321,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Green Hat Films"", ""id"": 3527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-01,100000000,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Project X,6.5,1564
2828,12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",11202,"[{""id"": 1402, ""name"": ""general""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 4299, ""name"": ""normandy""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 9156, ""name"": ""d-day""}, {""id"": 11110, ""name"": ""dead soldier""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 11139, ""name"": ""steel helmet""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 213798, ""name"": ""allies""}]",en,Patton,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",21.933822,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-01-25,89800000,172.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Patton,7.3,323
2829,12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9357,"[{""id"": 739, ""name"": ""sexual abuse""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1332, ""name"": ""cheating""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 2060, ""name"": ""penalty""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 5732, ""name"": ""birthday party""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 8517, ""name"": ""photo lab""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 167310, ""name"": ""sitting on a toilet""}, {""id"": 170344, ""name"": ""imagination""}, {""id"": 178649, ""name"": ""voyeurism""}, {""id"": 231641, ""name"": ""unfaithful husband""}]",en,One Hour Photo,"Sy ""the photo guy"" Parrish has lovingly developed photos for the Yorkin family since their son was a baby. But as the Yorkins' lives become fuller, Sy's only seems lonelier, until he eventually believes he's part of their family. When ""Uncle"" Sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!""",20.624896,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Catch 23 Entertainment"", ""id"": 7053}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-08-21,52223306,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Hour Photo,6.6,435
